V1;V2
pdl_31454.csv;22-ago-19
pdl_31455.csv;22-ago-19
pdl_31456.csv;22-ago-19
pdl_31457.csv;22-ago-19
pdl_31458.csv;22-ago-19
pdl_31459.csv;22-ago-19
pdl_31460.csv;22-ago-19
pdl_31461.csv;22-ago-19
pdl_31462.csv;22-ago-19
pdl_31463.csv;22-ago-19
pdl_31464.csv;22-ago-19
pdl_31465.csv;22-ago-19
pdl_31466.csv;22-ago-19
pdl_31467.csv;22-ago-19
pdl_31468.csv;22-ago-19
pdl_31469.csv;22-ago-19
pdl_31470.csv;22-ago-19
pdl_31471.csv;22-ago-19
pdl_31472.csv;22-ago-19
pdl_31473.csv;22-ago-19
pdl_31474.csv;22-ago-19
pdl_31475.csv;22-ago-19
pdl_31476.csv;22-ago-19
pdl_31477.csv;22-ago-19
pdl_31478.csv;22-ago-19
pdl_31479.csv;22-ago-19
pdl_31480.csv;22-ago-19
pdl_31481.csv;22-ago-19
pdl_31482.csv;22-ago-19
pdl_31483.csv;22-ago-19
pdl_31484.csv;22-ago-19
pdl_31485.csv;22-ago-19
pdl_31486.csv;22-ago-19
pdl_31487.csv;22-ago-19
pdl_31488.csv;22-ago-19
pdl_31489.csv;22-ago-19
pdl_31490.csv;22-ago-19
pdl_31491.csv;22-ago-19
pdl_31494.csv;22-ago-19
pdl_31498.csv;03-sept-19
pdl_31499.csv;03-sept-19
pdl_31500.csv;03-sept-19
pdl_31501.csv;03-sept-19
pdl_31502.csv;03-sept-19
pdl_31503.csv;03-sept-19
pdl_31504.csv;03-sept-19
pdl_31505.csv;03-sept-19
pdl_31506.csv;03-sept-19
pdl_31507.csv;03-sept-19
pdl_31508.csv;03-sept-19
pdl_31509.csv;03-sept-19
pdl_31510.csv;03-sept-19
pdl_31511.csv;03-sept-19
pdl_31512.csv;03-sept-19
pdl_31513.csv;03-sept-19
pdl_31518.csv;04-sept-19
pdl_31519.csv;04-sept-19
pdl_31520.csv;04-sept-19
pdl_31521.csv;04-sept-19
pdl_31522.csv;04-sept-19
pdl_31525.csv;04-sept-19
pdl_31526.csv;04-sept-19
pdl_31527.csv;04-sept-19
pdl_31528.csv;04-sept-19
pdl_31533.csv;05-sept-19
pdl_31534.csv;05-sept-19
pdl_31535.csv;05-sept-19
pdl_31536.csv;05-sept-19
pdl_31537.csv;05-sept-19
pdl_31538.csv;05-sept-19
pdl_31539.csv;05-sept-19
pdl_31540.csv;05-sept-19
pdl_31541.csv;05-sept-19
pdl_31546.csv;10-sept-19
pdl_31547.csv;10-sept-19
pdl_31548.csv;10-sept-19
pdl_31549.csv;10-sept-19
pdl_31550.csv;10-sept-19
pdl_31551.csv;10-sept-19
pdl_31552.csv;10-sept-19
pdl_31553.csv;10-sept-19
pdl_31554.csv;10-sept-19
pdl_31555.csv;10-sept-19
pdl_31556.csv;10-sept-19
pdl_31557.csv;10-sept-19
pdl_31560.csv;11-sept-19
pdl_31561.csv;11-sept-19
pdl_31562.csv;11-sept-19
pdl_31563.csv;11-sept-19
pdl_31564.csv;11-sept-19
pdl_31565.csv;11-sept-19
pdl_31569.csv;11-sept-19
pdl_31570.csv;11-sept-19
pdl_31576.csv;11-sept-19
pdl_31577.csv;11-sept-19
pdl_31578.csv;11-sept-19
pdl_31579.csv;11-sept-19
pdl_31580.csv;11-sept-19
pdl_31583.csv;12-sept-19
pdl_31584.csv;12-sept-19
pdl_31585.csv;12-sept-19
pdl_31586.csv;12-sept-19
pdl_31594.csv;24-sept-19
pdl_31595.csv;24-sept-19
pdl_31596.csv;24-sept-19
pdl_31597.csv;24-sept-19
pdl_31598.csv;24-sept-19
pdl_31599.csv;24-sept-19
pdl_31600.csv;24-sept-19
pdl_31601.csv;24-sept-19
pdl_31609.csv;25-sept-19
pdl_31610.csv;25-sept-19
pdl_31611.csv;25-sept-19
pdl_31612.csv;25-sept-19
pdl_31613.csv;25-sept-19
pdl_31614.csv;25-sept-19
pdl_31615.csv;25-sept-19
pdl_31616.csv;25-sept-19
pdl_31617.csv;25-sept-19
pdl_31618.csv;25-sept-19
pdl_31619.csv;25-sept-19
pdl_31620.csv;25-sept-19
pdl_31621.csv;25-sept-19
pdl_31622.csv;25-sept-19
pdl_31625.csv;25-sept-19
pdl_31626.csv;25-sept-19
pdl_31627.csv;25-sept-19
pdl_31628.csv;25-sept-19
pdl_31629.csv;25-sept-19
pdl_31630.csv;25-sept-19
pdl_31632.csv;26-sept-19
pdl_31633.csv;26-sept-19
pdl_31634.csv;26-sept-19
pdl_31635.csv;26-sept-19
pdl_31636.csv;26-sept-19
pdl_31637.csv;26-sept-19
pdl_31638.csv;26-sept-19
pdl_31639.csv;26-sept-19
pdl_31640.csv;26-sept-19
pdl_31641.csv;26-sept-19
pdl_31642.csv;26-sept-19
pdl_31643.csv;26-sept-19
pdl_31644.csv;26-sept-19
pdl_31651.csv;01-oct-19
pdl_31655.csv;01-oct-19
pdl_31658.csv;02-oct-19
pdl_31659.csv;02-oct-19
pdl_31660.csv;02-oct-19
pdl_31661.csv;02-oct-19
pdl_31662.csv;02-oct-19
pdl_31663.csv;02-oct-19
pdl_31666.csv;03-oct-19
pdl_31667.csv;03-oct-19
pdl_31668.csv;03-oct-19
pdl_31669.csv;03-oct-19
pdl_31670.csv;03-oct-19
pdl_31671.csv;03-oct-19
pdl_31672.csv;03-oct-19
pdl_31673.csv;03-oct-19
pdl_31676.csv;08-oct-19
pdl_31677.csv;08-oct-19
pdl_31678.csv;08-oct-19
pdl_31679.csv;08-oct-19
pdl_31680.csv;08-oct-19
pdl_31681.csv;08-oct-19
pdl_31684.csv;09-oct-19
pdl_31685.csv;09-oct-19
pdl_31686.csv;09-oct-19
pdl_31687.csv;09-oct-19
pdl_31688.csv;09-oct-19
pdl_31689.csv;09-oct-19
pdl_31690.csv;09-oct-19
pdl_31691.csv;09-oct-19
pdl_31692.csv;09-oct-19
pdl_31693.csv;09-oct-19
pdl_31694.csv;09-oct-19
pdl_31695.csv;09-oct-19
pdl_31696.csv;09-oct-19
pdl_31698.csv;09-oct-19
pdl_31699.csv;09-oct-19
pdl_31700.csv;09-oct-19
pdl_31701.csv;09-oct-19
pdl_31702.csv;09-oct-19
pdl_31703.csv;09-oct-19
pdl_31704.csv;09-oct-19
pdl_31705.csv;09-oct-19
pdl_31706.csv;09-oct-19
pdl_31707.csv;09-oct-19
pdl_31709.csv;10-oct-19
pdl_31710.csv;10-oct-19
pdl_31711.csv;10-oct-19
pdl_31712.csv;10-oct-19
pdl_31715.csv;15-oct-19
pdl_31716.csv;15-oct-19
pdl_31717.csv;15-oct-19
pdl_31719.csv;16-oct-19
pdl_31720.csv;16-oct-19
pdl_31721.csv;16-oct-19
pdl_31722.csv;16-oct-19
pdl_31723.csv;16-oct-19
pdl_31724.csv;16-oct-19
pdl_31725.csv;16-oct-19
pdl_31726.csv;16-oct-19
pdl_31727.csv;16-oct-19
pdl_31728.csv;16-oct-19
pdl_31729.csv;16-oct-19
pdl_31730.csv;16-oct-19
pdl_31731.csv;16-oct-19
pdl_31732.csv;16-oct-19
pdl_31733.csv;16-oct-19
pdl_31736.csv;16-oct-19
pdl_31737.csv;16-oct-19
pdl_31738.csv;16-oct-19
pdl_31739.csv;16-oct-19
pdl_31742.csv;17-oct-19
pdl_31743.csv;17-oct-19
pdl_31744.csv;17-oct-19
pdl_31745.csv;17-oct-19
pdl_31746.csv;17-oct-19
pdl_31747.csv;17-oct-19
pdl_31748.csv;17-oct-19
pdl_31749.csv;17-oct-19
pdl_31750.csv;17-oct-19
pdl_31751.csv;17-oct-19
pdl_31752.csv;17-oct-19
pdl_31753.csv;17-oct-19
pdl_31754.csv;17-oct-19
pdl_31758.csv;20-oct-19
pdl_31764.csv;22-oct-19
pdl_31765.csv;22-oct-19
pdl_31766.csv;22-oct-19
pdl_31770.csv;23-oct-19
pdl_31771.csv;23-oct-19
pdl_31772.csv;23-oct-19
pdl_31773.csv;23-oct-19
pdl_31774.csv;23-oct-19
pdl_31775.csv;23-oct-19
pdl_31776.csv;23-oct-19
pdl_31777.csv;23-oct-19
pdl_31778.csv;23-oct-19
pdl_31779.csv;23-oct-19
pdl_31780.csv;23-oct-19
pdl_31781.csv;23-oct-19
pdl_31782.csv;23-oct-19
pdl_31783.csv;23-oct-19
pdl_31785.csv;24-oct-19
pdl_31786.csv;24-oct-19
pdl_31791.csv;28-oct-19
pdl_31792.csv;28-oct-19
pdl_31793.csv;28-oct-19
pdl_31794.csv;28-oct-19
pdl_31797.csv;29-oct-19
pdl_31798.csv;29-oct-19
pdl_31799.csv;29-oct-19
pdl_31800.csv;29-oct-19
pdl_31801.csv;29-oct-19
pdl_31802.csv;29-oct-19
pdl_31806.csv;30-oct-19
pdl_31807.csv;30-oct-19
pdl_31810.csv;05-nov-19
pdl_31811.csv;05-nov-19
pdl_31812.csv;05-nov-19
pdl_31813.csv;05-nov-19
pdl_31814.csv;05-nov-19
pdl_31815.csv;05-nov-19
pdl_31818.csv;06-nov-19
pdl_31819.csv;06-nov-19
pdl_31820.csv;06-nov-19
pdl_31821.csv;06-nov-19
pdl_31822.csv;06-nov-19
pdl_31823.csv;06-nov-19
pdl_31824.csv;06-nov-19
pdl_31825.csv;06-nov-19
pdl_31826.csv;06-nov-19
pdl_31827.csv;06-nov-19
pdl_31828.csv;06-nov-19
pdl_31829.csv;06-nov-19
pdl_31830.csv;06-nov-19
pdl_31831.csv;06-nov-19
pdl_31832.csv;06-nov-19
pdl_31836.csv;07-nov-19
pdl_31837.csv;07-nov-19
pdl_31838.csv;07-nov-19
pdl_31839.csv;07-nov-19
pdl_31840.csv;07-nov-19
pdl_31841.csv;07-nov-19
pdl_31842.csv;07-nov-19
pdl_31843.csv;07-nov-19
pdl_31844.csv;07-nov-19
pdl_31845.csv;07-nov-19
pdl_31846.csv;07-nov-19
pdl_31847.csv;07-nov-19
pdl_31848.csv;07-nov-19
pdl_31849.csv;07-nov-19
pdl_31850.csv;07-nov-19
pdl_31851.csv;07-nov-19
pdl_31852.csv;07-nov-19
pdl_31853.csv;07-nov-19
pdl_31854.csv;07-nov-19
pdl_31857.csv;13-nov-19
pdl_31858.csv;13-nov-19
pdl_31859.csv;13-nov-19
pdl_31860.csv;13-nov-19
pdl_31861.csv;13-nov-19
pdl_31862.csv;13-nov-19
pdl_31863.csv;13-nov-19
pdl_31864.csv;13-nov-19
pdl_31867.csv;13-nov-19
pdl_31868.csv;13-nov-19
pdl_31869.csv;13-nov-19
pdl_31870.csv;13-nov-19
pdl_31871.csv;13-nov-19
pdl_31872.csv;13-nov-19
pdl_31873.csv;13-nov-19
pdl_31874.csv;13-nov-19
pdl_31875.csv;13-nov-19
pdl_31876.csv;13-nov-19
pdl_31877.csv;13-nov-19
pdl_31880.csv;14-nov-19
pdl_31881.csv;14-nov-19
pdl_31890.csv;15-nov-19
pdl_31891.csv;15-nov-19
pdl_31892.csv;15-nov-19
pdl_31893.csv;15-nov-19
pdl_31894.csv;15-nov-19
pdl_31895.csv;15-nov-19
pdl_31900.csv;15-nov-19
pdl_31901.csv;15-nov-19
pdl_31902.csv;15-nov-19
pdl_31903.csv;15-nov-19
pdl_31905.csv;15-nov-19
pdl_31906.csv;15-nov-19
pdl_31907.csv;15-nov-19
pdl_31908.csv;15-nov-19
pdl_31909.csv;15-nov-19
pdl_31910.csv;15-nov-19
pdl_31911.csv;15-nov-19
pdl_31912.csv;15-nov-19
pdl_31923.csv;15-nov-19
pdl_31924.csv;15-nov-19
pdl_31925.csv;15-nov-19
pdl_31926.csv;15-nov-19
pdl_31927.csv;15-nov-19
pdl_31928.csv;15-nov-19
pdl_31929.csv;15-nov-19
pdl_31930.csv;15-nov-19
pdl_31931.csv;15-nov-19
pdl_31932.csv;15-nov-19
pdl_31933.csv;15-nov-19
pdl_31934.csv;15-nov-19
pdl_31935.csv;15-nov-19
pdl_31936.csv;15-nov-19
pdl_31937.csv;15-nov-19
pdl_31938.csv;15-nov-19
pdl_31939.csv;15-nov-19
pdl_31940.csv;15-nov-19
pdl_31942.csv;15-nov-19
pdl_31943.csv;15-nov-19
pdl_31944.csv;15-nov-19
pdl_31945.csv;15-nov-19
pdl_31946.csv;15-nov-19
pdl_31947.csv;15-nov-19
pdl_31948.csv;15-nov-19
pdl_31949.csv;15-nov-19
pdl_31950.csv;15-nov-19
pdl_31951.csv;15-nov-19
pdl_31952.csv;15-nov-19
pdl_31953.csv;15-nov-19
pdl_31954.csv;15-nov-19
pdl_31955.csv;15-nov-19
pdl_31956.csv;15-nov-19
pdl_31957.csv;15-nov-19
pdl_31958.csv;15-nov-19
pdl_31959.csv;15-nov-19
pdl_31960.csv;15-nov-19
pdl_31961.csv;15-nov-19
pdl_31962.csv;15-nov-19
pdl_31963.csv;15-nov-19
pdl_31964.csv;15-nov-19
pdl_31965.csv;15-nov-19
pdl_31966.csv;15-nov-19
pdl_31967.csv;15-nov-19
pdl_31968.csv;15-nov-19
pdl_31969.csv;15-nov-19
pdl_31970.csv;15-nov-19
pdl_31971.csv;15-nov-19
pdl_31972.csv;15-nov-19
pdl_31973.csv;15-nov-19
pdl_31974.csv;15-nov-19
pdl_31975.csv;15-nov-19
pdl_31976.csv;15-nov-19
pdl_31977.csv;15-nov-19
pdl_31978.csv;15-nov-19
pdl_31979.csv;15-nov-19
pdl_31980.csv;15-nov-19
pdl_31981.csv;15-nov-19
pdl_31982.csv;15-nov-19
pdl_31983.csv;15-nov-19
pdl_31984.csv;15-nov-19
pdl_31985.csv;15-nov-19
pdl_31986.csv;16-nov-19
pdl_31987.csv;16-nov-19
pdl_31988.csv;16-nov-19
pdl_31989.csv;16-nov-19
pdl_31990.csv;16-nov-19
pdl_31991.csv;16-nov-19
pdl_31992.csv;16-nov-19
pdl_31993.csv;16-nov-19
pdl_31994.csv;16-nov-19
pdl_31995.csv;16-nov-19
pdl_31996.csv;16-nov-19
pdl_31997.csv;16-nov-19
pdl_31998.csv;16-nov-19
pdl_31999.csv;16-nov-19
pdl_32000.csv;16-nov-19
pdl_32001.csv;16-nov-19
pdl_32002.csv;16-nov-19
pdl_32003.csv;16-nov-19
pdl_32004.csv;16-nov-19
pdl_32005.csv;16-nov-19
pdl_32006.csv;16-nov-19
pdl_32007.csv;16-nov-19
pdl_32008.csv;16-nov-19
pdl_32009.csv;16-nov-19
pdl_32010.csv;16-nov-19
pdl_32011.csv;16-nov-19
pdl_32012.csv;16-nov-19
pdl_32013.csv;16-nov-19
pdl_32014.csv;16-nov-19
pdl_32015.csv;16-nov-19
pdl_32016.csv;16-nov-19
pdl_32017.csv;16-nov-19
pdl_32018.csv;16-nov-19
pdl_32019.csv;16-nov-19
pdl_32020.csv;16-nov-19
pdl_32021.csv;16-nov-19
pdl_32022.csv;16-nov-19
pdl_32023.csv;16-nov-19
pdl_32028.csv;19-nov-19
pdl_32029.csv;19-nov-19
pdl_32030.csv;19-nov-19
pdl_32031.csv;19-nov-19
pdl_32032.csv;19-nov-19
pdl_32033.csv;19-nov-19
pdl_32034.csv;19-nov-19
pdl_32035.csv;19-nov-19
pdl_32036.csv;19-nov-19
pdl_32039.csv;20-nov-19
pdl_32040.csv;20-nov-19
pdl_32041.csv;20-nov-19
pdl_32042.csv;20-nov-19
pdl_32043.csv;20-nov-19
pdl_32044.csv;20-nov-19
pdl_32045.csv;20-nov-19
pdl_32046.csv;20-nov-19
pdl_32049.csv;21-nov-19
pdl_32050.csv;21-nov-19
pdl_32051.csv;21-nov-19
pdl_32052.csv;21-nov-19
pdl_32053.csv;21-nov-19
pdl_32054.csv;21-nov-19
pdl_32055.csv;21-nov-19
pdl_32056.csv;21-nov-19
pdl_32057.csv;21-nov-19
pdl_32068.csv;25-nov-19
pdl_32069.csv;25-nov-19
pdl_32070.csv;25-nov-19
pdl_32071.csv;25-nov-19
pdl_32072.csv;25-nov-19
pdl_32073.csv;25-nov-19
pdl_32074.csv;25-nov-19
pdl_32075.csv;25-nov-19
pdl_32076.csv;25-nov-19
pdl_32077.csv;25-nov-19
pdl_32078.csv;25-nov-19
pdl_32079.csv;25-nov-19
pdl_32080.csv;25-nov-19
pdl_32081.csv;25-nov-19
pdl_32082.csv;25-nov-19
pdl_32083.csv;25-nov-19
pdl_32084.csv;25-nov-19
pdl_32085.csv;25-nov-19
pdl_32086.csv;25-nov-19
pdl_32087.csv;25-nov-19
pdl_32088.csv;25-nov-19
pdl_32089.csv;25-nov-19
pdl_32090.csv;25-nov-19
pdl_32091.csv;25-nov-19
pdl_32092.csv;25-nov-19
pdl_32093.csv;25-nov-19
pdl_32094.csv;25-nov-19
pdl_32095.csv;25-nov-19
pdl_32096.csv;25-nov-19
pdl_32097.csv;25-nov-19
pdl_32098.csv;25-nov-19
pdl_32099.csv;25-nov-19
pdl_32100.csv;25-nov-19
pdl_32101.csv;25-nov-19
pdl_32102.csv;25-nov-19
pdl_32111.csv;26-nov-19
pdl_32112.csv;26-nov-19
pdl_32113.csv;26-nov-19
pdl_32114.csv;26-nov-19
pdl_32115.csv;26-nov-19
pdl_32116.csv;26-nov-19
pdl_32121.csv;26-nov-19
pdl_32129.csv;27-nov-19
pdl_32130.csv;27-nov-19
pdl_32131.csv;27-nov-19
pdl_32132.csv;27-nov-19
pdl_32133.csv;27-nov-19
pdl_32134.csv;27-nov-19
pdl_32137.csv;27-nov-19
pdl_32138.csv;27-nov-19
pdl_32139.csv;27-nov-19
pdl_32140.csv;27-nov-19
pdl_32141.csv;27-nov-19
pdl_32142.csv;27-nov-19
pdl_32143.csv;27-nov-19
pdl_32144.csv;27-nov-19
pdl_32145.csv;27-nov-19
pdl_32146.csv;27-nov-19
pdl_32147.csv;27-nov-19
pdl_32148.csv;27-nov-19
pdl_32152.csv;28-nov-19
pdl_32153.csv;28-nov-19
pdl_32154.csv;28-nov-19
pdl_32182.csv;03-dic-19
pdl_32183.csv;03-dic-19
pdl_32184.csv;03-dic-19
pdl_32188.csv;03-dic-19
pdl_32189.csv;03-dic-19
pdl_32190.csv;03-dic-19
pdl_32191.csv;03-dic-19
pdl_32192.csv;03-dic-19
pdl_32195.csv;04-dic-19
pdl_32196.csv;04-dic-19
pdl_32197.csv;04-dic-19
pdl_32198.csv;04-dic-19
pdl_32199.csv;04-dic-19
pdl_32200.csv;04-dic-19
pdl_32201.csv;04-dic-19
pdl_32202.csv;04-dic-19
pdl_32203.csv;04-dic-19
pdl_32204.csv;04-dic-19
pdl_32205.csv;04-dic-19
pdl_32206.csv;04-dic-19
pdl_32207.csv;04-dic-19
pdl_32216.csv;09-dic-19
pdl_32217.csv;09-dic-19
pdl_32218.csv;09-dic-19
pdl_32221.csv;10-dic-19
pdl_32222.csv;10-dic-19
pdl_32223.csv;10-dic-19
pdl_32224.csv;10-dic-19
pdl_32225.csv;10-dic-19
pdl_32226.csv;10-dic-19
pdl_32227.csv;10-dic-19
pdl_32228.csv;10-dic-19
pdl_32229.csv;10-dic-19
pdl_32230.csv;10-dic-19
pdl_32231.csv;10-dic-19
pdl_32232.csv;10-dic-19
pdl_32233.csv;10-dic-19
pdl_32234.csv;10-dic-19
pdl_32235.csv;10-dic-19
pdl_32236.csv;10-dic-19
pdl_32237.csv;10-dic-19
pdl_32238.csv;10-dic-19
pdl_32239.csv;10-dic-19
pdl_32242.csv;11-dic-19
pdl_32243.csv;11-dic-19
pdl_32244.csv;11-dic-19
pdl_32245.csv;11-dic-19
pdl_32246.csv;11-dic-19
pdl_32247.csv;11-dic-19
pdl_32248.csv;11-dic-19
pdl_32249.csv;11-dic-19
pdl_32250.csv;11-dic-19
pdl_32255.csv;11-dic-19
pdl_32256.csv;11-dic-19
pdl_32259.csv;12-dic-19
pdl_32265.csv;17-dic-19
pdl_32266.csv;17-dic-19
pdl_32267.csv;17-dic-19
pdl_32268.csv;17-dic-19
pdl_32269.csv;17-dic-19
pdl_32270.csv;17-dic-19
pdl_32271.csv;17-dic-19
pdl_32272.csv;17-dic-19
pdl_32273.csv;17-dic-19
pdl_32274.csv;17-dic-19
pdl_32275.csv;17-dic-19
pdl_32276.csv;17-dic-19
pdl_32277.csv;17-dic-19
pdl_32278.csv;17-dic-19
pdl_32279.csv;17-dic-19
pdl_32280.csv;17-dic-19
pdl_32281.csv;17-dic-19
pdl_32282.csv;17-dic-19
pdl_32283.csv;17-dic-19
pdl_32284.csv;17-dic-19
pdl_32285.csv;17-dic-19
pdl_32286.csv;17-dic-19
pdl_32287.csv;17-dic-19
pdl_32288.csv;17-dic-19
pdl_32289.csv;17-dic-19
pdl_32290.csv;17-dic-19
pdl_32291.csv;17-dic-19
pdl_32292.csv;17-dic-19
pdl_32293.csv;17-dic-19
pdl_32294.csv;17-dic-19
pdl_32295.csv;17-dic-19
pdl_32296.csv;17-dic-19
pdl_32297.csv;17-dic-19
pdl_32298.csv;17-dic-19
pdl_32299.csv;17-dic-19
pdl_32300.csv;17-dic-19
pdl_32301.csv;17-dic-19
pdl_32302.csv;17-dic-19
pdl_32305.csv;17-dic-19
pdl_32306.csv;17-dic-19
pdl_32307.csv;17-dic-19
pdl_32308.csv;17-dic-19
pdl_32309.csv;17-dic-19
pdl_32310.csv;17-dic-19
pdl_32317.csv;18-dic-19
pdl_32318.csv;18-dic-19
pdl_32319.csv;18-dic-19
pdl_32320.csv;18-dic-19
pdl_32321.csv;18-dic-19
pdl_32322.csv;18-dic-19
pdl_32323.csv;18-dic-19
pdl_32324.csv;18-dic-19
pdl_32325.csv;18-dic-19
pdl_32326.csv;18-dic-19
pdl_32327.csv;18-dic-19
pdl_32328.csv;18-dic-19
pdl_32329.csv;18-dic-19
pdl_32330.csv;18-dic-19
pdl_32331.csv;18-dic-19
pdl_32332.csv;18-dic-19
pdl_32333.csv;18-dic-19
pdl_32334.csv;18-dic-19
pdl_32339.csv;18-dic-19
pdl_32342.csv;19-dic-19
pdl_32343.csv;19-dic-19
pdl_32344.csv;19-dic-19
pdl_32345.csv;19-dic-19
pdl_32346.csv;19-dic-19
pdl_32347.csv;19-dic-19
pdl_32348.csv;19-dic-19
pdl_32349.csv;19-dic-19
pdl_32356.csv;19-dic-19
pdl_32357.csv;19-dic-19
pdl_32358.csv;19-dic-19
pdl_32370.csv;19-dic-19
pdl_32371.csv;19-dic-19
pdl_32372.csv;19-dic-19
pdl_32373.csv;19-dic-19
pdl_32374.csv;19-dic-19
pdl_32375.csv;19-dic-19
pdl_32376.csv;19-dic-19
pdl_32377.csv;19-dic-19
pdl_32378.csv;19-dic-19
pdl_32379.csv;19-dic-19
pdl_32380.csv;19-dic-19
pdl_32381.csv;19-dic-19
pdl_32382.csv;19-dic-19
pdl_32383.csv;19-dic-19
pdl_32387.csv;30-dic-19
pdl_32388.csv;30-dic-19
pdl_32389.csv;30-dic-19
pdl_32390.csv;30-dic-19
pdl_32391.csv;30-dic-19
pdl_32392.csv;30-dic-19
pdl_32393.csv;30-dic-19
pdl_32394.csv;30-dic-19
pdl_32395.csv;30-dic-19
pdl_32396.csv;30-dic-19
pdl_32397.csv;30-dic-19
pdl_32398.csv;30-dic-19
pdl_32399.csv;30-dic-19
pdl_32402.csv;02-ene-20
pdl_32403.csv;02-ene-20
pdl_32404.csv;02-ene-20
pdl_32405.csv;02-ene-20
pdl_32406.csv;02-ene-20
pdl_32407.csv;02-ene-20
pdl_32408.csv;02-ene-20
pdl_32414.csv;07-ene-20
pdl_32415.csv;07-ene-20
pdl_32416.csv;07-ene-20
pdl_32417.csv;07-ene-20
pdl_32418.csv;07-ene-20
pdl_32419.csv;07-ene-20
pdl_32420.csv;07-ene-20
pdl_32421.csv;07-ene-20
pdl_32422.csv;07-ene-20
pdl_32423.csv;07-ene-20
pdl_32424.csv;07-ene-20
pdl_32425.csv;07-ene-20
pdl_32426.csv;07-ene-20
pdl_32427.csv;07-ene-20
pdl_32428.csv;07-ene-20
pdl_32429.csv;07-ene-20
pdl_32430.csv;07-ene-20
pdl_32431.csv;07-ene-20
pdl_32432.csv;07-ene-20
pdl_32433.csv;07-ene-20
pdl_32434.csv;07-ene-20
pdl_32435.csv;07-ene-20
pdl_32436.csv;07-ene-20
pdl_32437.csv;07-ene-20
pdl_32438.csv;07-ene-20
pdl_32439.csv;07-ene-20
pdl_32440.csv;07-ene-20
pdl_32441.csv;07-ene-20
pdl_32442.csv;07-ene-20
pdl_32443.csv;07-ene-20
pdl_32444.csv;07-ene-20
pdl_32445.csv;07-ene-20
pdl_32446.csv;07-ene-20
pdl_32447.csv;07-ene-20
pdl_32448.csv;07-ene-20
pdl_32449.csv;07-ene-20
pdl_32450.csv;07-ene-20
pdl_32451.csv;07-ene-20
pdl_32452.csv;07-ene-20
pdl_32453.csv;07-ene-20
pdl_32454.csv;07-ene-20
pdl_32455.csv;07-ene-20
pdl_32456.csv;07-ene-20
pdl_32457.csv;07-ene-20
pdl_32458.csv;07-ene-20
pdl_32459.csv;07-ene-20
pdl_32460.csv;07-ene-20
pdl_32464.csv;07-ene-20
pdl_32465.csv;07-ene-20
pdl_32468.csv;08-ene-20
pdl_32469.csv;08-ene-20
pdl_32470.csv;08-ene-20
pdl_32471.csv;08-ene-20
pdl_32472.csv;08-ene-20
pdl_32475.csv;08-ene-20
pdl_32476.csv;08-ene-20
pdl_32479.csv;09-ene-20
pdl_32480.csv;09-ene-20
pdl_32481.csv;09-ene-20
pdl_32482.csv;09-ene-20
pdl_32483.csv;09-ene-20
pdl_32484.csv;09-ene-20
pdl_32485.csv;09-ene-20
pdl_32486.csv;09-ene-20
pdl_32487.csv;09-ene-20
pdl_32488.csv;09-ene-20
pdl_32489.csv;09-ene-20
pdl_32490.csv;09-ene-20
pdl_32495.csv;09-ene-20
pdl_32499.csv;14-ene-20
pdl_32500.csv;14-ene-20
pdl_32501.csv;14-ene-20
pdl_32502.csv;14-ene-20
pdl_32503.csv;14-ene-20
pdl_32504.csv;14-ene-20
pdl_32505.csv;14-ene-20
pdl_32506.csv;14-ene-20
pdl_32507.csv;14-ene-20
pdl_32508.csv;14-ene-20
pdl_32511.csv;14-ene-20
pdl_32512.csv;14-ene-20
pdl_32516.csv;15-ene-20
pdl_32517.csv;15-ene-20
pdl_32518.csv;15-ene-20
pdl_32522.csv;15-ene-20
pdl_32523.csv;15-ene-20
pdl_32526.csv;16-ene-20
pdl_32527.csv;16-ene-20
pdl_32528.csv;16-ene-20
pdl_32529.csv;16-ene-20
pdl_32530.csv;16-ene-20
pdl_32531.csv;16-ene-20
pdl_32532.csv;16-ene-20
pdl_32533.csv;16-ene-20
pdl_32534.csv;16-ene-20
pdl_32535.csv;16-ene-20
pdl_32536.csv;16-ene-20
pdl_32537.csv;16-ene-20
pdl_32538.csv;16-ene-20
pdl_32541.csv;21-ene-20
pdl_32542.csv;21-ene-20
pdl_32543.csv;21-ene-20
pdl_32544.csv;21-ene-20
pdl_32545.csv;21-ene-20
pdl_32546.csv;21-ene-20
pdl_32547.csv;21-ene-20
pdl_32548.csv;21-ene-20
pdl_32549.csv;21-ene-20
pdl_32550.csv;21-ene-20
pdl_32551.csv;21-ene-20
pdl_32552.csv;21-ene-20
pdl_32555.csv;22-ene-20
pdl_32556.csv;22-ene-20
pdl_32557.csv;22-ene-20
pdl_32558.csv;22-ene-20
pdl_32559.csv;22-ene-20
pdl_32560.csv;22-ene-20
pdl_32561.csv;22-ene-20
pdl_32562.csv;22-ene-20
pdl_32563.csv;22-ene-20
pdl_32564.csv;22-ene-20
pdl_32565.csv;22-ene-20
pdl_32566.csv;22-ene-20
pdl_32567.csv;22-ene-20
pdl_32568.csv;22-ene-20
pdl_32569.csv;22-ene-20
pdl_32570.csv;22-ene-20
pdl_32573.csv;22-ene-20
pdl_32574.csv;22-ene-20
pdl_32575.csv;22-ene-20
pdl_32578.csv;23-ene-20
pdl_32579.csv;23-ene-20
pdl_32580.csv;23-ene-20
